# Group central  sfr_inst     Mstar        MHI         MH2
    214       1     4.7788    1.8824e+11   4.3593e+09   1.5131e+10
    215       1     8.1388    1.9261e+11   5.7082e+09   1.1021e+10
    216       1     9.0432    1.5688e+11   3.4196e+10   4.9323e+10
    217       1     0.0000    2.0249e+11   3.0728e+08   5.3274e+06
    218       1     0.0000    1.9883e+11   2.0272e+09   9.0563e+07
    219       1     8.0072    1.8831e+11   1.8449e+10   2.0219e+10
    220       1     0.0000    2.0378e+11   1.1846e+09   4.4152e+07
    221       1     0.0000    2.0021e+11   3.9662e+09   7.3561e+08
    222       1     0.0000    1.9903e+11   2.2424e+09   3.0088e+08
    223       1     7.3200    1.9121e+11   9.2088e+09   1.0280e+10
    224       1     0.0000    2.0081e+11   4.2593e+09   6.0335e+08
    225       0     0.0000    2.0186e+11   5.8253e+08   2.0412e+07
    226       1     0.0000    1.9669e+11   1.6140e+09   9.5487e+07
    227       1     4.5344    1.8661e+11   8.0364e+09   1.1292e+10
    228       0     0.0418    1.9952e+11   8.4795e+08   1.0164e+09
    229       1     0.0000    1.9915e+11   1.5916e+09   2.0001e+08
    230       1    14.5128    1.4313e+11   3.2106e+10   4.7026e+10
    231       1     0.0000    1.9535e+11   1.7990e+08   0.0000e+00
    232       0     0.0000    1.9478e+11   3.3297e+09   3.8145e+08
    233       1     0.6058    1.8962e+11   5.4751e+09   6.0900e+09
    234       1     0.0000    1.9472e+11   1.4989e+09   2.4083e+07
    235       1     1.9901    1.8955e+11   3.6770e+09   5.7437e+09
    236       0     0.0000    1.8881e+11   2.9126e+09   6.8484e+07
    237       1     6.1619    1.7806e+11   5.3939e+09   1.6819e+10
    238       1     1.0710    1.9115e+11   4.0261e+09   3.0304e+09
    239       1    10.2248    1.7905e+11   6.0053e+09   1.4681e+10
    240       1     0.0000    1.9379e+11   7.0327e+09   3.2146e+08
    241       1     0.0087    1.8912e+11   1.4134e+09   5.0632e+08
    242       0     0.0000    1.8675e+11   2.0097e+09   4.2544e+08
    243       0     0.0000    1.8766e+11   3.0689e+09   1.6501e+08
    244       1     0.0000    1.8777e+11   3.8418e+09   4.9932e+08
    245       1     5.9246    1.7816e+11   6.7960e+09   1.3513e+10
    246       1     0.0000    1.8737e+11   4.5087e+09   5.7567e+08
    247       0     0.0000    1.8646e+11   9.6817e+08   6.5210e+07
    248       1     0.0000    1.8901e+11   5.1960e+09   7.0111e+08
    249       1     1.8907    1.8308e+11   8.5893e+09   9.0177e+09
    250       0     0.0000    1.8415e+11   1.8173e+08   4.5690e+07
    251       1     0.0000    1.8821e+11   3.7943e+09   1.8672e+08
    252       1     0.4191    1.8682e+11   5.9300e+09   4.5869e+09
    253       1     8.5045    1.6126e+11   1.6714e+10   2.8911e+10
    254       1     0.1203    1.8440e+11   7.8105e+09   1.2055e+09
    255       0     0.0000    1.8698e+11   6.1518e+07   0.0000e+00
    256       1     4.3033    1.6700e+11   7.3734e+09   1.3149e+10
    257       1     0.0000    1.8455e+11   6.7349e+09   6.2821e+08
    258       1     0.0000    1.8726e+11   2.6982e+09   3.8582e+08
    259       0     0.0000    1.8704e+11   9.5235e+08   1.5208e+08
    260       1     0.0000    1.8131e+11   5.4042e+08   1.5932e+07
    261       1     0.0000    1.8392e+11   3.1126e+09   6.3562e+08
    262       1    14.7973    1.3525e+11   1.4334e+10   4.2711e+10
    263       1     7.9553    1.6271e+11   5.5048e+09   1.7202e+10
    264       1     0.0000    1.7954e+11   9.6360e+09   5.2425e+08
    265       1     0.0000    1.7672e+11   2.4992e+09   4.5791e+08
    266       1     0.0000    1.8429e+11   2.8125e+08   1.4443e+08
    267       0     0.0000    1.8110e+11   0.0000e+00   0.0000e+00
    268       1     0.0000    1.7939e+11   1.1267e+09   1.4660e+08
    269       1     0.0000    1.7868e+11   3.9077e+09   2.8428e+08
    270       1     0.9533    1.7413e+11   6.1645e+09   3.7050e+09
    271       1     0.0000    1.7356e+11   3.0085e+09   1.2962e+08
    272       1     5.1549    1.6937e+11   1.0322e+10   8.0404e+09
    273       1     2.8012    1.7070e+11   1.7193e+09   5.5953e+09
    274       1     4.9658    1.6507e+11   5.7727e+09   1.3242e+10
    275       1     0.0000    1.7805e+11   2.7942e+09   1.4043e+08
    276       1     5.8832    1.4116e+11   2.5090e+10   3.9646e+10
    277       1     0.0000    1.7388e+11   2.0582e+09   1.0594e+08
    278       1     0.0000    1.7496e+11   4.3792e+09   6.5152e+08
    279       1     4.9186    1.5806e+11   1.4209e+10   2.5937e+10
    280       1     0.0000    1.7622e+11   1.2921e+09   8.6290e+07
    281       1     0.0000    1.7458e+11   1.9153e+09   4.8336e+08
    282       0     0.0000    1.7385e+11   1.0739e+09   3.2786e+08
    283       1     0.0000    1.7723e+11   1.6005e+08   0.0000e+00
    284       0     1.9730    1.7022e+11   8.2975e+08   5.7346e+09
    285       1     0.0000    1.7559e+11   3.3284e+09   3.9794e+08
    286       1     6.3958    1.3689e+11   4.8980e+10   3.4682e+10
    287       1     0.0000    1.7593e+11   5.6751e+09   4.9771e+08
    288       1     0.0000    1.7189e+11   3.1648e+09   4.1919e+08
    289       1     0.0000    1.7730e+11   1.1331e+10   5.1593e+08
